10 0.0 0.01 3.293349805447293 0.6586699610894609 0.934546288423974 0.09974517036428282
10 0.0 0.5095 3.0086956270478113 0.6017391254095623 0.9863879550068598 0.4950975044712265
10 0.0 10.0 0.0 4.726469128334501E-13 0.6494400538621845 0.07587182702301282
10 0.0 1.009 2.4347713869824705 0.48695427739649355 0.9458184348773219 0.4488802931797317
10 0.0 1.5085 1.7845003415864649 0.35690006831729276 0.8398090093880498 0.33718368746774685
10 0.02 0.01 3.1867031523480835 0.6590531238683804 0.9392359157503405 0.08780492813326556
10 0.0 2.008 1.2606349498618024 0.25212698997236055 0.7657318412242933 0.24307222542024284
10 0.02 0.5095 2.8517275921199863 0.603018969288655 0.9738417545536092 0.4916199174635894
10 0.02 10.0 0.18997107881940517 0.020813657247169503 0.783310772596071 0.040216810246527755
10 0.02 1.009 2.240450458783912 0.49060287800653624 0.9193844679409456 0.4663454682556038
10 0.02 1.5085 1.672842734495804 0.37893196177994976 0.8815840048185213 0.3717507683129945
10 0.02 2.008 1.2607067253650595 0.2927006203215194 0.8281759635384887 0.2877672010791724
10 0.02 2.5075 0.9731064218257659 0.23025487001484213 0.797029824762936 0.22696366247763533
10 0.02 3.007 0.766673914795046 0.1794339072002935 0.7555101305466304 0.17721930916084153
10 0.02 3.5065 0.6283823011848841 0.14799993338031636 0.7731998547202458 0.1427821422191025
10 0.02 4.006 0.5476608611207578 0.1249487932759699 0.7431715414162892 0.11438665463920723
10 0.02 4.5055 0.44596518527555645 0.09613855713305033 0.7763707638782639 0.09644647573982985
10 0.02 5.005 0.39883500908673436 0.08307934698586483 0.7416354541002858 0.08151877850051843
10 0.0 2.5075 0.9488865999276628 0.189777319985541 0.7388528258551875 0.1827399512087638
10 0.02 5.5045 0.3090942493526264 0.06212235540368252 0.7570277855560728 0.06670880002106196
10 0.02 6.004 0.28849634870991575 0.05172561575410922 0.8915256675939282 0.05603667637839548
10 0.02 6.5035 0.26793841067997815 0.051209438509499015 0.8993149066866077 0.0667088000210616
10 0.02 7.003 0.27556495900218186 0.04041307976579685 1.0139530217906128 0.05330953086932565
10 0.02 7.5025 0.17996571673290765 0.02230817571100535 0.7242438478947475 0.04706478353827353
10 0.02 8.002 0.20668101128863794 0.030553923950308072 0.7531749819184901 0.042034329202511087
10 0.02 8.5015 0.2236342078050838 0.02313396101634051 0.8652394229675003 0.048007156274772346
10 0.02 9.001 0.17708544808357188 0.009476201878058794 0.6868011033310748 0.044788168533674205
10 0.02 9.5005 0.26781693476609986 0.005583545132480241 1.7006777398233655 0.031921306528801305
10 0.0 3.007 0.7121328603352887 0.14242657206704878 0.6740522545221903 0.14044567794724186
10 0.0 3.5065 0.517519731978247 0.1035039463956393 0.6534207821137975 0.11527660480644573
10 0.04 0.01 3.0985141920996493 0.6631569615953667 0.9384837996778227 0.09094244606546047
10 0.0 4.006 0.3826799728097527 0.07653599456196003 0.6817665348467024 0.10236190171399888
10 0.04 0.5095 2.6742666200559873 0.5972687946739011 0.9683995247371595 0.486768056384127
10 0.04 10.0 0.3810694064554285 0.011313227838899119 1.5121614858650978 0.023867986997354863
10 0.04 1.009 2.035479055033866 0.4801420207548026 0.9131099941234578 0.4771659703624135
10 0.04 1.5085 1.53878550887012 0.3816184450400039 0.8790300075179409 0.40235364885606584
10 0.04 2.008 1.2282665091239593 0.31379992455028977 0.859135914452668 0.3268137629430646
10 0.04 2.5075 0.994070017591444 0.2588024478445394 0.8393890504415316 0.2616421744432964
10 0.04 3.007 0.8739487246091517 0.22446620275514947 0.8449792842093161 0.21907813345314375
10 0.04 3.5065 0.7622165319798011 0.19020775588111777 0.8456784786916012 0.1728035343832912
10 0.04 4.006 0.6686600577135953 0.16250392387271012 0.9346707645370891 0.14328458814322673
10 0.04 4.5055 0.5641006999638117 0.12627453959764698 0.877281025404037 0.09675119065904678
10 0.04 5.005 0.5734738669382334 0.12249097226583676 0.8228218396333464 0.09286763568513659
10 0.0 4.5055 0.322371214733549 0.0644742429466836 0.6147242611255926 0.09334251214477135
10 0.04 5.5045 0.4976680761916309 0.10378928611376055 1.0023845087360055 0.07837008219040337
10 0.04 6.004 0.5169199503514419 0.08284034642699543 1.1920442418758812 0.05709062889172625
10 0.04 6.5035 0.37651368750482705 0.0648930729564762 0.9094507076579343 0.04831715901197389
10 0.04 7.003 0.35387365815978167 0.04905732110786403 1.018929504791323 0.03504995599500157
10 0.04 7.5025 0.22824121214500023 0.03411762535859498 0.6785978007202417 0.029483076631447
10 0.04 8.002 0.29409313348754984 0.03526924707232392 0.9017622591409084 0.026823288486981667
10 0.04 8.5015 0.2654058293996137 0.0250874329961275 0.8521009908363142 0.027375993236772908
10 0.04 9.001 0.24918142328081969 0.03933867553690992 0.891636654697285 0.02448767044167104
10 0.04 9.5005 0.2761387899921706 0.013650120321043912 1.0682904855340796 0.021903753156752134
10 0.0 5.005 0.2513751143573229 0.05027502287147309 0.620594854633271 0.08661941221386159
10 0.0 5.5045 0.20174404626044867 0.04034880925213026 0.6388469572810657 0.08780492813326529
10 0.06 0.01 2.9987295025332994 0.6651821270778943 0.9409438487092678 0.09334251214477143
10 0.0 6.004 0.06648556984469714 0.013297113968940462 0.6239554882949173 0.08060579525292962
10 0.06 0.5095 2.5114906021408543 0.5891928661848289 0.960094856336094 0.4827178756594051
10 0.06 10.0 0.19665377271118062 0.008755187803938486 0.5528762336543672 0.014489927551992307
10 0.06 1.009 1.9513212332077305 0.4902931857592954 0.928963912180175 0.48718720902103235
10 0.06 1.5085 1.4796984498682826 0.39639255358906667 0.8766839330719637 0.4277059161539374
10 0.06 2.008 1.2160873215185797 0.3350598252485504 0.873506505766528 0.36214531756453744
10 0.06 2.5075 1.008080500305633 0.2787189737224117 0.8646617596204532 0.296109292847089
10 0.06 3.007 0.9489669987000748 0.2448511055465189 0.9677173839081007 0.2334419547969816
10 0.06 3.5065 0.8168871701616839 0.20742856647652363 0.9415386567352861 0.18561717907973588
10 0.06 4.006 0.7977668584282548 0.1853589268407559 0.9845696185240232 0.13785722018693544
10 0.06 4.5055 0.7786714956263708 0.16610023331906335 1.056064237395777 0.11901112917010817
10 0.06 5.005 0.6694265784694103 0.13675419722494261 0.9487187323478301 0.08349125878492435
10 0.0 6.5035 0.09812790893044003 0.019625581786096406 0.5765499215751931 0.08295809111188351
10 0.06 5.5045 0.6055910791487895 0.09769303567096196 1.1527644225979674 0.05386614043134584
10 0.06 6.004 0.7205907605455183 0.09807603673093776 1.4381109352490917 0.05302900979467413
10 0.06 6.5035 0.6050570522346093 0.098687924615445 1.1331367724892434 0.05550209812058591
10 0.06 7.003 0.39205327252187383 0.03529170521804943 0.998358820162375 0.021208536066167787
10 0.06 7.5025 0.40484883369489333 0.041302656927254544 0.9777300029822195 0.0250920187316978
10 0.06 8.002 0.3100956619795929 0.01630375570009602 0.7074721253392398 0.012246591372295938
10 0.06 8.5015 0.38219887713192796 0.04301889494291084 0.9992545899330909 0.02048969989545844
10 0.06 9.001 0.208696526766856 0.009663431802425348 0.5002239652494581 0.009486453504339635
10 0.06 9.5005 0.19135947713968174 0.02333212369733402 0.43709941750041564 0.01816299537857027
10 0.0 7.003 0.11387481516058812 0.022774963032093143 0.6842452974462946 0.08115485099622097
10 0.0 7.5025 0.028449112580919048 0.005689822516180522 0.6410572678302519 0.07664940541101094
10 0.08 0.01 2.850287579763386 0.655644593089617 0.9408745403230145 0.08947042221894626
10 0.0 8.002 0.06535777677112695 0.013071555354223361 0.6277738591870802 0.08331392614254453
10 0.08 0.5095 2.3661483560937313 0.5840279877962296 0.9569587726136537 0.4778091546106854
10 0.08 10.0 3.1676065142896885E-12 4.726469128334501E-13 0.0 0.0
10 0.08 1.009 1.8275710396205793 0.4880571739679577 0.9246387099313728 0.49317451631000686
10 0.08 1.5085 1.4070147561957556 0.4000720162418618 0.8992464646689946 0.44436655209766274
10 0.08 2.008 1.1909821517093349 0.34340649306527504 0.9056795066746041 0.3853106796943135
10 0.08 2.5075 0.9986143929422712 0.28486926649822786 0.960017223987998 0.3187220053324688
10 0.08 3.007 0.9177967103839613 0.251370988132886 0.9775510244130827 0.2519188706340178
10 0.08 3.5065 0.9511864455225706 0.23552280108981907 1.0212701575887035 0.21821436601293714
10 0.08 4.006 1.0382958126875295 0.2110029151708638 1.2921883613569436 0.14034313321993588
10 0.08 4.5055 1.029322914708126 0.16909121374964306 1.4272868635735192 0.09365771075617024
10 0.08 5.005 0.8325614636277601 0.16273430776805548 1.2030866104381512 0.09780992758454539
10 0.0 8.5015 0.005477170803617473 0.0010954341607250849 0.6543490763029296 0.07606698455503458
10 0.08 5.5045 0.9580195219371312 0.1461467377110586 1.4704644096939692 0.0764557698693933
10 0.08 6.004 0.5041326073382872 0.08278702707816268 0.8198963380418255 0.02948307663144694
10 0.08 6.5035 0.6814375937412354 0.09146429366980566 1.2053836818591772 0.041316982336699365
10 0.08 7.003 0.5407730528429213 0.06465096861893675 0.9773141585290688 0.024487670441671106
10 0.08 7.5025 3.1676065142896885E-12 4.726469128334501E-13 0.0 0.0054771708036174885
10 0.08 8.002 0.4586542579728468 0.0417742149358358 0.7490936336663858 0.013415267434605664
10 0.08 8.5015 4.263433406582454E-12 4.726469128334501E-13 0.0 0.012246591372295937
10 0.08 9.001 0.27552516687668127 0.02433454471358351 0.468498889146823 0.013415267434605695
10 0.08 9.5005 3.1676065142896885E-12 4.726469128334501E-13 0.0 0.005477170803617483
10 0.0 9.001 0.04983798613756545 0.00996759722751614 0.5942735832591891 0.0804219212928869
10 0.0 9.5005 0.0 4.726469128334501E-13 0.535782731642273 0.0798676919210368
10 0.1 0.01 2.7780495765232525 0.6627964465781047 0.9417965273191482 0.08224167109457424
10 0.1 0.5095 2.2560442165894825 0.5856538489929756 0.9488292408598985 0.47122742226187975
10 0.1 10.0 5.156648959870669E-12 4.726469128334501E-13 0.0 0.0
10 0.1 1.009 1.7506883340767927 0.4905639342291619 0.9247592345981853 0.49612868604072585
10 0.1 1.5085 1.3317334361392523 0.3979631189962656 0.8938730161326636 0.45814388873338885
10 0.12 0.01 2.663289326717814 0.6613750930427797 0.9411886027344951 0.08678979419737491
10 0.1 2.008 1.1693255081952307 0.357168619309268 0.9130542272978756 0.4002353160941138
10 0.12 0.5095 2.137220869359519 0.5820449032068427 0.9568696702202724 0.4668768360111637
10 0.12 10.0 8.210395165183635E-12 4.726469128334501E-13 0.0 0.0
10 0.12 1.009 1.644288918743592 0.4861703595233752 0.9141663498871445 0.49848890823947445
10 0.12 1.5085 1.3054639824574976 0.4096811837891088 0.9116315739622843 0.4652686331510915
10 0.12 2.008 1.1151938898654898 0.3569239067626691 0.9033971486003012 0.4146477353211311
10 0.12 2.5075 1.0014163677290013 0.31872620546226993 0.9429031778575038 0.36520234938882146
10 0.12 3.007 1.0927792114407178 0.2974670265548543 1.125377096940038 0.2828014813419778
10 0.12 3.5065 1.231614170458835 0.29112541742841175 1.2655654302175574 0.21185391945428855
10 0.12 4.006 1.198622445641989 0.2421448013621005 1.4158275312780593 0.15934435226531257
10 0.12 4.5055 1.144380436366489 0.2143419810497658 1.3398817410608483 0.11438665463920755
10 0.12 5.005 1.0372702987884654 0.1220267380441937 1.0687803272022591 0.0447881685336743
10 0.1 2.5075 1.057704192279747 0.3137350099417012 0.9476325685120525 0.3376757650077706
10 0.12 5.5045 0.8681364669520056 0.14391067182578865 1.0195008453101677 0.04411594992991611
10 0.12 6.004 0.5580655051717968 0.05384153908903899 0.6362740806711479 0.020489699895458315
10 0.12 6.5035 8.210395165183635E-12 4.726469128334501E-13 0.0 0.005477170803617489
10 0.12 7.003 0.12149828467814479 0.027613246517531748 0.0 0.009486453504339623
10 0.12 7.5025 0.4815957673066585 0.07585211813615748 0.43993186726836353 0.0204896998954583
10 0.12 8.002 8.210395165183635E-12 4.726469128334501E-13 0.0 0.0
10 0.12 8.5015 0.3963563684819714 0.051438691479683135 0.4327677594947673 0.0094864535043396
10 0.12 9.001 8.210395165183635E-12 4.726469128334501E-13 0.0 0.0
10 0.12 9.5005 8.210395165183635E-12 4.726469128334501E-13 0.0 0.007745773043537925
10 0.1 3.007 1.071302762516 0.2863304823817125 1.0758142706192486 0.2749899705812634
10 0.1 3.5065 1.0916963896896212 0.2668691786225216 1.1381300808599355 0.21069564229556728
10 0.14 0.01 2.5574622960073228 0.6592516151971115 0.9380071810499413 0.08277958369535152
10 0.1 4.006 1.1402797648916974 0.23787421044307233 1.280113212270455 0.1498404307353113
10 0.14 0.5095 2.041442205591032 0.582089859944075 0.9476805778292815 0.46073291058302746
10 0.14 10.0 5.55324215982684E-12 4.726469128334501E-13 0.0 0.0
10 0.14 1.009 1.55377480056887 0.482702912041753 0.9198414335017735 0.49984106647918675
10 0.14 1.5085 1.2796899524635277 0.4189022105414054 0.9087810388291608 0.476503388855332
10 0.14 2.008 1.0786787622907315 0.3579572633368464 0.9293203935719837 0.4277604006298296
10 0.14 2.5075 1.0600451401256796 0.33267466108772875 1.019317109360039 0.3703144446271947
10 0.14 3.007 1.1153575445548574 0.31519790465464465 1.1205491285738542 0.3082103369176328
10 0.14 3.5065 1.2076900952297027 0.294064214843729 1.27311945095219 0.23732135786101408
10 0.14 4.006 1.4704025210969836 0.26168509529357337 1.555220325671298 0.15790951317398041
10 0.14 4.5055 1.27413255641588 0.21172864608921926 1.2703477132224952 0.08913989366373933
10 0.14 5.005 1.0670201779514656 0.15522521310724302 0.9659942016589234 0.046425812290907684
10 0.1 4.5055 0.9243868528833303 0.19954386399593077 1.141287662110312 0.10780455177825544
10 0.14 5.5045 0.4010438307647847 0.08490826611891368 0.2179048516767183 0.014489927551992335
10 0.14 6.004 0.5410319986153709 0.08369249931197772 0.520110348105438 0.01731799644675942
10 0.14 6.5035 0.4526486546975776 0.07050321906099198 0.4170510621241729 0.010953848645841162
10 0.14 7.003 5.55324215982684E-12 4.726469128334501E-13 0.0 0.007745773043537944
10 0.14 7.5025 0.6111663575205245 0.09737064121943607 0.4880591796391216 0.02323174128148625
10 0.14 8.002 0.41525211960436925 0.05729681994152682 0.37939570150148466 0.01731799644675943
10 0.14 8.5015 5.55324215982684E-12 4.726469128334501E-13 0.0 0.0
10 0.14 9.001 5.55324215982684E-12 4.726469128334501E-13 0.0 0.005477170803617488
10 0.14 9.5005 5.55324215982684E-12 4.726469128334501E-13 0.0 0.0
10 0.1 5.005 1.1762113551100841 0.16014408509806402 1.500704569630001 0.06280412531997646
10 0.1 5.5045 0.8660955033625188 0.14220506975918942 1.2472473988950157 0.05630203816416386
10 0.16 0.01 2.4390426489859185 0.656205265788543 0.9356302858687082 0.08295809111188367
10 0.1 6.004 0.7641701064715127 0.1186172146461661 0.9674582472296098 0.042388418613803464
10 0.16 0.5095 1.9453696408891585 0.5768347993894721 0.9402946858490018 0.45579930782248884
10 0.16 10.0 4.1465573618982044E-12 4.726469128334501E-13 0.0 0.005477170803617488
10 0.16 1.009 1.4822326248209903 0.4812761944357645 0.9135717664930265 0.5000040404932687
10 0.16 1.5085 1.1969280054531837 0.41052392545961575 0.9125775578484078 0.4809127028640205
10 0.16 2.008 1.0483735351883687 0.3663649914576629 0.9351775708409665 0.44010995577356415
10 0.16 2.5075 1.0040039411688748 0.33474689272880265 1.0054948453390355 0.38298620189900845
